tweet_id,airline,username,screen_name,location,creation_date,creation_time,text,sentiment,polarity,subjectivity,favorite_count,retweet_count,source,hashtags
1113859205402898433,Southwest Airlines,Amy Slade,tardafioritura,,2019-04-04,17:41:43,"#Provisioning #Agent needed in #Denver, apply now at #SouthwestAirlines! #job https://t.co/2MigT6zjd3 https://t.co/vZ7dPDLgLm",Neutral,0.0,0.0,0,0,Work For Us,"Provisioning, Agent, Denver, SouthwestAirlines, job"
1113857261695320071,Southwest Airlines,Ed Concilio,EConcilio,"Long Island, NY",2019-04-04,17:34:00,"#SouthwestAirlines is looking for an #Operations #Agent - Part Time in #Portland, apply now! #job https://t.co/iTQuHuCe1B https://t.co/AsBgwLPZZu",Neutral,0.0,0.0,1,0,Work For Us,"SouthwestAirlines, Operations, Agent, Portland, job"
1113857257387757569,Southwest Airlines,Arthur Anderson,ArtAnderson2000,"Las Vegas, NV",2019-04-04,17:33:59,Check out this #job: Supervisor #Airframe Field #Services at #SouthwestAirlines in #KansasCity https://t.co/Ccw9nGX7Vs https://t.co/dTtAglyHND,Neutral,0.0,0.0,0,0,Work For Us,"job, Airframe, Services, SouthwestAirlines, KansasCity"
1113857255408001024,Southwest Airlines,Nadia Carey,Nadia_Carey_SOT,Simple Office Tech,2019-04-04,17:33:58,@SouthwestAir @Delta @united @AmericanAir @AlaskaAir @FrontierCare @JetBlue Thank you so much Southwest Airlines!! This has been a real class act working with you. #southwestairlines #southwestairlinessucks #whatajoke #RetweeetPlease https://t.co/cz5SDUoTAg,Positive,0.25625,0.25,0,1,Twitter Web Client,"southwestairlines, southwestairlinessucks, whatajoke, RetweeetPlease"
1113855809450962944,Southwest Airlines,christine,christi93293313,,2019-04-04,17:28:14,@SouthwestAir Bad customer service experience on #SouthwestAirlines flight. ,Negative,-0.6999999999999998,0.6666666666666666,0,0,Twitter Web Client,SouthwestAirlines
1113851532506693633,Southwest Airlines,Melissa Hernandez,MelissaVersace1,,2019-04-04,17:11:14,"#SouthwestAirlines is hiring a Ramp #Agent in #SanJose, apply now! #job https://t.co/1izqgxU2l0 https://t.co/C0foO7SRPH",Neutral,0.0,0.0,0,0,Work For Us,"SouthwestAirlines, Agent, SanJose, job"
1113851403947126787,Southwest Airlines,Leandro Pereira,leandro_prr,,2019-04-04,17:10:43,Apply now to work for #SouthwestAirlines as Ramp #Agent! (#Denver) #job https://t.co/MBQgaPeu9k https://t.co/oenLFn5AU0,Neutral,0.0,0.0,0,0,Work For Us,"SouthwestAirlines, Agent, Denver, job"
1113849013655220224,Southwest Airlines,bevbrent,bevbrent1,,2019-04-04,17:01:13,"Sr #Software Engineer (#ABAP Lead) needed in #Dallas, apply now at #SouthwestAirlines! #job https://t.co/OtpNR4NZyf https://t.co/WbyuBtE0Gh",Neutral,0.0,0.0,0,0,Work For Us,"Software, ABAP, Dallas, SouthwestAirlines, job"
1113844993544871937,Southwest Airlines,Kirstin Taylor,CapricornDiva81,"Riverdale, GA",2019-04-04,16:45:15,"#SouthwestAirlines is hiring a Supervisor #Airframe Field #Services in #KansasCity, apply now! #job https://t.co/VhtZpe2EXV https://t.co/y6qxCBzUKs",Neutral,0.0,0.0,0,0,Work For Us,"SouthwestAirlines, Airframe, Services, KansasCity, job"
1113843360031178752,Southwest Airlines,Luis C. Rivas,Qpondad,Las Vegas,2019-04-04,16:38:45,New #job opening at #SouthwestAirlines in #Dallas! Sr #Software #Engineer - Cloud Platform / DevOps https://t.co/n7sebdwMa7 https://t.co/lUaLDS1qjf,Positive,0.17045454545454544,0.45454545454545453,0,0,Work For Us,"job, SouthwestAirlines, Dallas, Software, Engineer"
1113841581856047104,Southwest Airlines,Dianna Katsaros,DiannaKatsaros,,2019-04-04,16:31:41,"#SouthwestAirlines you just lost a NEW customer in Grand Rapids, MI.    You just started having the privilege to fly out of our airport.   #Neverusing #SouthwestAirlines",Positive,0.4787878787878788,0.7848484848484848,0,0,Twitter for iPhone,"SouthwestAirlines, Neverusing, SouthwestAirlines"
1113841031332749312,Southwest Airlines,Ed Abraham,edabraham,"Plano, TX",2019-04-04,16:29:30,#SouthwestAirlines #Airlines staffer serenades mother of fallen #Arizona DPS #trooper in viral video | Fox News @SouthwestAir @FoxNews  https://t.co/0ONlQqXY2a,Neutral,0.0,0.0,0,0,Twitter for iPhone,"SouthwestAirlines, Airlines, Arizona, trooper"
1113839403854471168,Southwest Airlines,LAflyer,LAflyr,SoCal,2019-04-04,16:23:02,New Concourse and Terminals proposed for @flyLAXairport   LAWA  proposes 11-gate concourse concourse 0 facility east of T-1 and 12-gate Terminal 9 facility east of T-8. #LAX #Airport #SouthwestAirlines  #UnitedAirlines https://t.co/YRJD4XtPew,Positive,0.13636363636363635,0.45454545454545453,25,11,TweetDeck,"LAX, Airport, SouthwestAirlines, UnitedAirlines"
1113839207116570625,Southwest Airlines,Dianna Katsaros,DiannaKatsaros,,2019-04-04,16:22:15,Now I am on my flight home back to GR sitting on the runway and am now delayed which will make me miss my connection in Chicago to Grand Rapids.    I hope this pilot can get me there or????  Stay tuned #SouthwestAirlines,Positive,0.25,0.5,2,3,Twitter for iPhone,SouthwestAirlines
1113838717054128128,Southwest Airlines,Dianna Katsaros,DiannaKatsaros,,2019-04-04,16:20:18,"#SouthwestAirlines now I am trying to find someone to stay with my boys overnight PLUS try to figure out where I can get a room for the night.   On MY dime, no refund given, no hotel, food or taxi per diem given or even credit towards another flight.",Neutral,0.0,0.0,1,1,Twitter for iPhone,SouthwestAirlines
1113838019474272256,Southwest Airlines,Dianna Katsaros,DiannaKatsaros,,2019-04-04,16:17:32,"#SouthwestAirlines my story gets better.    I could have been booked on a later flight that same night but nope, why would that make sense.  Wait for this....I'm a single Mom and needed to get home b/c I had no one scheduled to take care of them overnight but wait there's more...",Positive,0.18571428571428572,0.2678571428571429,2,0,Twitter for iPhone,SouthwestAirlines
1113837121893277696,Southwest Airlines,Dianna Katsaros,DiannaKatsaros,,2019-04-04,16:13:58,"Yesterday afternoon #SouthwestAirlines changed my flight leaving Dallas final destination Grand Rapids when I was at the airport.    This is the kicker, they automatically booked me on a flight for the next day with two stops/layovers total travel time of 8.5hours vs 5 hours.",Positive,0.125,0.6875,1,0,Twitter for iPhone,SouthwestAirlines
1113833157852377094,Southwest Airlines,Tina,tinaclanton,,2019-04-04,15:58:13,"Sr #Software Engineer - Identity &amp; Access #Management needed in #Dallas, apply now at #SouthwestAirlines! #job https://t.co/m3V5isXHnb https://t.co/tly8uTt1iJ",Neutral,0.0,0.0,0,0,Work For Us,"Software, Management, Dallas, SouthwestAirlines, job"
1113831145077129216,Southwest Airlines,Arthur Anderson,ArtAnderson2000,"Las Vegas, NV",2019-04-04,15:50:13,Are you a Base #Coordinator in #LasVegas? #SouthwestAirlines is waiting for you! #job https://t.co/G6PHhQoMiK https://t.co/gYmmRcsxmB,Negative,-1.0,1.0,0,0,Work For Us,"Coordinator, LasVegas, SouthwestAirlines, job"
1113828260239040512,Southwest Airlines,Gabe Rios,Gabe_Rios_SWA,"Baltimore, MD",2019-04-04,15:38:45,"Sr #Software Engineer (#ABAP Lead) needed in #Dallas, apply now at #SouthwestAirlines! #job https://t.co/Vpf8RyOVvf https://t.co/De5PUfrEF7",Neutral,0.0,0.0,0,0,Work For Us,"Software, ABAP, Dallas, SouthwestAirlines, job"
1113826628310851584,Southwest Airlines,Kirstin Taylor,CapricornDiva81,"Riverdale, GA",2019-04-04,15:32:16,Apply now to work for #SouthwestAirlines as Customer #Service #Supervisor II! (#Newark) #job https://t.co/1TJGxECM3Q https://t.co/hxcQxNY0gB,Neutral,0.0,0.0,0,0,Work For Us,"SouthwestAirlines, Service, Supervisor, Newark, job"
1113825735985238016,Southwest Airlines,Lisa B,LisaBPet68,,2019-04-04,15:28:43,"#SouthwestAirlines is looking for a Supervisor #Airframe Field #Services in #KansasCity, apply now! #job https://t.co/RDVF0lRJ3Z https://t.co/n3ZQZOGV0y",Neutral,0.0,0.0,0,0,Work For Us,"SouthwestAirlines, Airframe, Services, KansasCity, job"
1113824898810621952,Southwest Airlines,Cynthia Reynolds 🌿,CindyReynolds,Deep in the heart of Texas,2019-04-04,15:25:24,"I hope #SouthwestAirlines flew there before now. On Tuesday, #AmericanAirlines launched daily non-stop service between DFW International Airport and San Luis Obispo County Regional Airport to fanfare from #California business and tourism leaders.",Neutral,0.0,0.0,0,0,Twitter Web Client,"SouthwestAirlines, AmericanAirlines, California"
1113813402814681090,Southwest Airlines,Susan O'Connell,sroconn,"Catonsville, MD",2019-04-04,14:39:43,"#Provisioning #Agent needed in #Denver, apply now at #SouthwestAirlines! #job https://t.co/eF1qZ71bx0 https://t.co/z7cI1NPYJr",Neutral,0.0,0.0,0,0,Work For Us,"Provisioning, Agent, Denver, SouthwestAirlines, job"
1113810760445173761,Southwest Airlines,Dean Lee,aldredge1961,"Dallas, Texas",2019-04-04,14:29:13,"#SouthwestAirlines is looking for a Ramp #Agent, apply now! (#Denver) #job https://t.co/MJuXjy69cE https://t.co/tt6BgplUZM",Neutral,0.0,0.0,0,0,Work For Us,"SouthwestAirlines, Agent, Denver, job"
1113808872458858496,Southwest Airlines,Stefania Adamo,Puppidda78,On this place called earth!,2019-04-04,14:21:43,"#SouthwestAirlines is hiring a #Process Improvement &amp; Compliance #Consultant, apply now! (#Dallas) #job https://t.co/Bp6hNlATbV https://t.co/F8kkGpleDV",Neutral,0.0,0.0,0,0,Work For Us,"SouthwestAirlines, Process, Consultant, Dallas, job"
1113808786081439744,Southwest Airlines,Britni Vigil,PlayPartyPlan,"Dallas, TX",2019-04-04,14:21:22,Woohoo! Just booked four @SouthwestAir fights for this summer! And added my hubby as a companion for free. Hope this new baby likes traveling as much as we do! #Southwest #SouthwestAirlines #Alist #companionpass #SouthwestHeart https://t.co/oObwOHN32c,Positive,0.26212121212121214,0.48484848484848486,6,1,Twitter Web Client,"Southwest, SouthwestAirlines, Alist, companionpass, SouthwestHeart"
1113808497915961344,Southwest Airlines,Seven,TtlbSeven,"Miami Gardens, FL",2019-04-04,14:20:14,Apply now to work for #SouthwestAirlines as Ramp #Agent in #Denver! #job https://t.co/xEz8TDdbLz https://t.co/e3mmVNv6yK,Neutral,0.0,0.0,0,0,Work For Us,"SouthwestAirlines, Agent, Denver, job"
1113807739745124357,Southwest Airlines,Kirstin Taylor,CapricornDiva81,"Riverdale, GA",2019-04-04,14:17:13,New #job opening at #SouthwestAirlines in #Dallas! Revenue #Accounting Senior #Specialist https://t.co/NewnCmYOki https://t.co/EdsNVdA0zE,Positive,0.17045454545454544,0.45454545454545453,0,0,Work For Us,"job, SouthwestAirlines, Dallas, Accounting, Specialist"
1113805230922182656,Southwest Airlines,Arthur Anderson,ArtAnderson2000,"Las Vegas, NV",2019-04-04,14:07:15,Check out this #job: Ramp #Agent - #Part Time at #SouthwestAirlines in #Lubbock https://t.co/SltDjZnay2 https://t.co/BGQ6O3zC5T,Neutral,0.0,0.0,0,0,Work For Us,"job, Agent, Part, SouthwestAirlines, Lubbock"
1113798699090575363,Southwest Airlines,Clarissa Carroll,Clairintheair,,2019-04-04,13:41:17,"#SouthwestAirlines is hiring! Solutions #Architect in #Dallas, apply now! #job https://t.co/t8T4BQmZLk https://t.co/GipPnlFhme",Neutral,0.0,0.0,0,0,Work For Us,"SouthwestAirlines, Architect, Dallas, job"
1113796402675691521,Southwest Airlines,Katie | Travel + Wellness + Style,Zen_Life_Travel,"Ohio, USA",2019-04-04,13:32:10,Where are my fellow @southwestair fans at?  Here's my latest for @upgradedpoints - you won't want to miss this one!!  The Best Credit Cards For #SouthwestAirlines Flyers https://t.co/mmx5dly8De,Positive,0.890625,0.6,1,0,Twitter Web Client,SouthwestAirlines
1113793986869768193,Southwest Airlines,Maria Hataier,mhataier,,2019-04-04,13:22:34,Have spent now 5 hours on hold or talking to the worst customer service I have ever dealt with in my entire life Would love a letter from you to my 9 and 11 year old about ruining their vacation that they have waited 2 years for. #southwestsucks #SouthwestAirlines,Negative,-0.10000000000000002,0.5050000000000001,1,0,Twitter Web Client,"southwestsucks, SouthwestAirlines"
1113792515780632576,Southwest Airlines,Gabe Rios,Gabe_Rios_SWA,"Baltimore, MD",2019-04-04,13:16:43,"#SouthwestAirlines is looking for a Sr #Analyst (SAP FI/CO #Product Owner) in #Dallas, apply now! #job https://t.co/cELD7CkRSg https://t.co/J5pH04cre8",Neutral,0.0,0.0,0,0,Work For Us,"SouthwestAirlines, Analyst, Product, Dallas, job"
1113789264284852224,Southwest Airlines,Kirstin Taylor,CapricornDiva81,"Riverdale, GA",2019-04-04,13:03:48,#Business #Consultant needed in #Dallas at #SouthwestAirlines. Apply now! #job https://t.co/22q1aZ8MDM https://t.co/66JL4YuyTO,Neutral,0.0,0.0,1,0,Work For Us,"Business, Consultant, Dallas, SouthwestAirlines, job"
1113789254625263617,Southwest Airlines,Lisa B,LisaBPet68,,2019-04-04,13:03:46,"#SouthwestAirlines is hiring! Supvr #Quality #Control in #Dallas, apply now! #job https://t.co/wspppNRW65 https://t.co/E32cDKU18v",Neutral,0.0,0.0,0,0,Work For Us,"SouthwestAirlines, Quality, Control, Dallas, job"
1113756575989157888,Southwest Airlines,Dirt Man,DirtMandotcom,,2019-04-04,10:53:54,"#SouthwestAirlines #southwest 
@SouthwestAir 
Dear Board of Directors,
@SouthwestAir cancelled my departing flight PVD to MCO on school vacation week! Now flying out of BOS different day. Bought non-stop flights now with stops &amp; plane change! Denied any assistance. #help #luv",Neutral,0.0,0.6,1,4,Twitter Web App,"SouthwestAirlines, southwest, help, luv"
1113746871871246337,Southwest Airlines,T,2dayzanewday,"Allen, TX",2019-04-04,10:15:21,"Finally, some well deserved time in Florida!  #lovefield #SouthwestAirlines #lovesouthwestairlines #florida #thesunshinestate",Neutral,0.0,1.0,0,0,Twitter for iPhone,"lovefield, SouthwestAirlines, lovesouthwestairlines, florida, thesunshinestate"
1113697871524704256,Southwest Airlines,The Team,theteam,"London, England",2019-04-04,07:00:38,"We developed a Hospitality Heroes programme to help @SouthwestAiremployees keep their personality in the hospitality for which they are famous #EmployeeEngagement #SouthwestAirlines #Aviation
https://t.co/DPDQ2PUpmO https://t.co/SvK6Zl9Bjq",Positive,0.3,0.65,0,0,Hootsuite Inc.,"EmployeeEngagement, SouthwestAirlines, Aviation"
1113671468980822018,Southwest Airlines,Alexander  Wilcox,silentvisuals,"Austin, TX",2019-04-04,05:15:43,@SouthwestAir just bought WiFi on a flight and kept stopping so much I couldnt do my work in Celtx. #wififail #8bucksisalotforwifi #southwestairlines #southwestairlineshelp,Positive,0.2,0.2,0,0,Twitter for iPhone,"wififail, 8bucksisalotforwifi, southwestairlines, southwestairlineshelp"
1113655144477089792,Southwest Airlines,👊🏿Punchie👊🏿,OWT5HD,"Chicago, IL",2019-04-04,04:10:51,My preferred airline when I #travel is #SouthwestAirlines they had me at two #free bags no questions asked! https://t.co/a7Y2bF8I0r,Positive,0.5,0.8,0,0,Twitter for iPhone,"travel, SouthwestAirlines, free"
1113654863299268609,Southwest Airlines,Collin A. Zimmerman,collinz,"Oxford, OH",2019-04-04,04:09:44,"Today was a very long day for work. On the @SouthwestAir flight home we had two flight attendant helpers! These ladies did a great job and were the highlight of my day. 
Thanks #SouthwestAirlines! https://t.co/vcF2fT7lqx",Positive,0.30875,0.46749999999999997,0,0,Twitter for iPhone,SouthwestAirlines
1113651835926192128,Southwest Airlines,Julia Harding,julhardi1,,2019-04-04,03:57:42,"Revenue #Accounting Senior #Specialist needed in #Dallas, apply now at #SouthwestAirlines! #job https://t.co/18nZQZ1mwJ https://t.co/3Ia0IBtwdz",Neutral,0.0,0.0,0,0,Work For Us,"Accounting, Specialist, Dallas, SouthwestAirlines, job"
1113640962314711040,Southwest Airlines,Troy Stuhr,troy_stuhr,,2019-04-04,03:14:30,"First our flight delayed almost 2 hours, then bags delayed because baggage loaded behind freight. Not cool #SouthwestAirlines",Negative,-0.10833333333333334,0.561111111111111,0,1,Twitter for Android,SouthwestAirlines
1113631321543331845,Southwest Airlines,bevbrent,bevbrent1,,2019-04-04,02:36:11,"#Operations #Agent - Part Time needed in #Portland, apply now at #SouthwestAirlines! #job https://t.co/BDiT8FDWxo https://t.co/qLptcxR3qk",Neutral,0.0,0.0,0,0,Work For Us,"Operations, Agent, Portland, SouthwestAirlines, job"
1113630426193522688,Southwest Airlines,Molly Collie,TheMollyCollie,central Texas moving target ,2019-04-04,02:32:38,You guys  #southwestairlines I  yall. Thanks! #iflysouthwest https://t.co/svyWbkEyT4,Positive,0.25,0.2,0,0,Instagram,"southwestairlines, iflysouthwest"
1113626161920249861,Southwest Airlines,Julia Harding,julhardi1,,2019-04-04,02:15:41,Check out this #job: Associate #Business #Analyst at #SouthwestAirlines (#Dallas) https://t.co/Wu3OurepC9 https://t.co/napWThnnnf,Neutral,0.0,0.0,1,1,Work For Us,"job, Business, Analyst, SouthwestAirlines, Dallas"
1113618623858343938,Southwest Airlines,THOMAS GOODRIDGE,tomgoodridge,UK/ USA,2019-04-04,01:45:44,"Here we are arriving into Birmingham, AL and ready to record our 2nd studio album. So lovely to meet @AGT contestant @CHARISEMILES! What a star!
#voxfortura #USA #Music #ClassicalSoul #Opera #ClassicalCrossover #birminghamalabama #southwestairlines #agt #americasgottalent https://t.co/W0FrwaG5dE",Positive,0.32708333333333334,0.4166666666666667,3,0,Twitter for iPhone,"voxfortura, USA, Music, ClassicalSoul, Opera, ClassicalCrossover, birminghamalabama, southwestairlines, agt, americasgottalent"
1113617997963374593,Southwest Airlines,Vox Fortura,VoxFortura,UK/USA,2019-04-04,01:43:15,"Here we are arriving into Birmingham, AL &amp; ready to record our 2nd studio album. So lovely to meet @AGT 
contestant @CHARISEMILES! What a voice!
#voxfortura #USA #Music #ClassicalSoul #Opera #ClassicalCrossover #birminghamalabama #southwestairlines #agt #americasgottalent https://t.co/CVNKdpLZit",Positive,0.32708333333333334,0.4166666666666667,1,0,Twitter for iPhone,"voxfortura, USA, Music, ClassicalSoul, Opera, ClassicalCrossover, birminghamalabama, southwestairlines, agt, americasgottalent"
1113600329323548672,Southwest Airlines,Maricella(Angel) G.,MariAngelvilife,"Chula Vista, CA",2019-04-04,00:33:02,"#SouthwestAirlines is looking for a Ramp #Agent #Part Time in #Arlington, apply now! #job https://t.co/4wjYR7NkWK https://t.co/LhWdr1GeUf",Neutral,0.0,0.0,0,0,Work For Us,"SouthwestAirlines, Agent, Part, Arlington, job"
1113599988532219904,Southwest Airlines,Julia Harding,julhardi1,,2019-04-04,00:31:41,Apply now to work for #SouthwestAirlines as Supervisor #Airframe Field #Services! (#KansasCity) #job https://t.co/wm3SHM3wDH https://t.co/SMvySK8t21,Neutral,0.0,0.0,0,0,Work For Us,"SouthwestAirlines, Airframe, Services, KansasCity, job"
1113599118830723072,Southwest Airlines,Arthur Anderson,ArtAnderson2000,"Las Vegas, NV",2019-04-04,00:28:14,"#SouthwestAirlines is hiring! Sr #Analyst (HCM #Product Owner) in #Dallas, apply now! #job https://t.co/4CLkccIZeJ https://t.co/eSrYIC95CD",Neutral,0.0,0.0,1,0,Work For Us,"SouthwestAirlines, Analyst, Product, Dallas, job"
1113598612444012544,Southwest Airlines,Tony Silvia,TonySilvia2,"St.Petersburg, FL",2019-04-04,00:26:13,"More fun with @swaair today, an e-mail with no explanation changing my wife's flight from early morning to late night. Lost faith in #SouthwestAirlines not because of the 737 Max 8 problem, but how they're handling it, getting angry at the customer, #CustomerService @WFLAShannon",Positive,0.020000000000000018,0.52,0,0,Twitter Web Client,"SouthwestAirlines, CustomerService"
1113595709415149569,Southwest Airlines,bevbrent,bevbrent1,,2019-04-04,00:14:41,Apply now to work for #SouthwestAirlines as Sr #Analyst (SAP Payroll #Product Owner) in #Dallas! #job https://t.co/yr7aB68BKo https://t.co/JrdqxmaZdA,Neutral,0.0,0.0,0,0,Work For Us,"SouthwestAirlines, Analyst, Product, Dallas, job"
1113594200925323264,Southwest Airlines,DJ TOON,DAREAL_DJTOON,"Miami, FL",2019-04-04,00:08:41,"Lead #Software Development Engineer in Test (SDET) - Sr. #System Engineer needed in #Dallas, apply now at #SouthwestAirlines! #job https://t.co/Z3Ptq78xHR https://t.co/hvlqHnRw04",Neutral,0.0,0.0,0,0,Work For Us,"Software, System, Dallas, SouthwestAirlines, job"
1113593193839374336,Southwest Airlines,Randolph Cockrell,wolfestreet,"Baltimore, MD",2019-04-04,00:04:41,Ramp #Agent needed in #Denver at #SouthwestAirlines. Apply now! #job https://t.co/KXk3bzbApk https://t.co/AtWPO7RTrI,Neutral,0.0,0.0,0,0,Work For Us,"Agent, Denver, SouthwestAirlines, job"
1115978124758585344,Spirit Airlines,Global Travel Management,GlobalTravelMgt,Global Travel Management,2019-04-10,14:01:33,"About 15,000 travellers out of 630 million are unlucky enough to be involuntarily bumped off of their flights due to airline booking, and Spirit Airlines is the most likely carrier to bump passengers, Money reports. 

https://t.co/DXT4B3LoDG 
via @BTUK 

#businesstravel #spirit https://t.co/DtkptmnnJW",Positive,0.09375,0.59375,2,1,Hootsuite Inc.,"businesstravel, spirit"
1115583396179251201,Spirit Airlines,wowtrekkers,wowtrekkers,,2019-04-09,11:53:02,"*Spirit airlines customer service*

#Spirit #Airlines #Customer #Service #number
 #reservation #number
#Spirit #Airlines #phone #number
#Spirit #Airlines #contact #number
#Spirit #Airlines #helpline #number

https://t.co/5TYmTIjeyD https://t.co/FnOLt5G9Gi",Neutral,0.0,0.0,0,0,Twitter Web Client,"Spirit, Airlines, Customer, Service, number, reservation, number, Spirit, Airlines, phone, number, Spirit, Airlines, contact, number, Spirit, Airlines, helpline, number"
1115297704920453126,Spirit Airlines,FliegerFaust,theFliegerFaust,,2019-04-08,16:57:48,#Spirit AeroSystems to maintain current #B737 rate amid #Boeing cut...   #wichita #aerospace #jobs #avgeek $BA $SPR #aviation #safety #airlines #travel https://t.co/DwDrPabw0l,Neutral,0.0,0.4,0,0,RunnerCommonKeys,"Spirit, B737, Boeing, wichita, aerospace, jobs, avgeek, aviation, safety, airlines, travel"
1114955915860553734,Spirit Airlines,Tracie,Tracie2_us,,2019-04-07,18:19:39,#spirit-airlines thanks for an easy flight. #travellingwithtwins #SundayThoughts #twintwos #HereWeCome #MyrtleBeach,Positive,0.31666666666666665,0.5166666666666667,0,0,Twitter for iPhone,"spirit, travellingwithtwins, SundayThoughts, twintwos, HereWeCome, MyrtleBeach"
1114887376332099584,Spirit Airlines,Martha,abramma1,,2019-04-07,13:47:18,#spirit airlines shame on you.  My nephew came to visit his mother because she is sick. Found out about a meeting on Monday and has to leave today. Spirit wants to charge him $300. #shameonspirit,Negative,-0.2571428571428571,0.47857142857142854,0,0,Twitter for iPhone,"spirit, shameonspirit"
1114437365622288384,Spirit Airlines,Mae_Westside ✍️,Mae_Westside,"New York, NY",2019-04-06,07:59:07,"#Spirit #Airlines #showing  #dancing #spirit during flight delays
https://t.co/ltztFpw4fk",Neutral,0.0,0.0,3,2,Twitter Web Client,"Spirit, Airlines, showing, dancing, spirit"
1114321324569235458,Spirit Airlines,Catherine Dickinson,AmchentsevaInna,,2019-04-06,00:18:01,when to purchase airline tickets cheap  #spirit airlines cheap tickets cheap flights,Positive,0.4000000000000001,0.6999999999999998,0,0,AmchentsevaInna53,spirit
1114309671802765314,Spirit Airlines,raysa 🐉,butcanilive,,2019-04-05,23:31:43,"Man #Spirit Airlines upcharges for EVERYTHING

Flight $300
Carry-on bag $50
Check-in luggage $60
Choose your seat $15
Attendant hello greeting $10
Bathroom use $25
Emergency exit demonstration $15
In-flight oxygen $50",Positive,0.2,0.4,0,0,Twitter for iPhone,Spirit
1113970187911307264,Spirit Airlines,Kevin Keller,KevinKe94663479,"Victorville, CA",2019-04-05,01:02:44,"Spirit Airlines Window Seat
#spirit #spiritairlines #airport #window #seat #affordable #turbulence
 https://t.co/FLGs4vMoCs via @YouTube",Neutral,0.0,0.0,0,0,Twitter Web Client,"spirit, spiritairlines, airport, window, seat, affordable, turbulence"
1116391938226368512,United Airlines,Cory Christian,CoryMChristian,"Tucker, GA",2019-04-11,17:25:54,Id be interested in whether or not this piece of equipment helps reduce the rate of damaged bags in addition to the gained efficiencies in loading. #airlines #united #equipment #airports https://t.co/SROkvtZHWe,Positive,0.25,0.5,0,0,LinkedIn,"airlines, united, equipment, airports"
1116355574101311488,United Airlines,George,FlyerTalkerinA2,"Ann Arbor, Michigan",2019-04-11,15:01:24,"#United #MileagePlus Massacre, New #Istanbul Business Class Lounge, #Avios Flying Alaska #Airlines, Most Hyped #Technology - #Travel Blogger Buzz https://t.co/1FTSJBhARD https://t.co/6VmHHLV4bH",Positive,0.3181818181818182,0.4772727272727273,1,0,Buffer,"United, MileagePlus, Istanbul, Avios, Airlines, Technology, Travel"
1116139549984313345,United Airlines,SN Spotter,SNspotter53,"California, USA",2019-04-11,00:43:00,"An United 787 taxiing at SFO!
United Airlines @united #United #UnitedAirlines
San Francisco International Airport @flySFO #SFO #SanFrancisco #SF
@BoeingAirplanes #Boeing #Boeing787 #B787-8
29/12/18
#planespotting #avgeek #aviation #aviationlovers #aviationphotography https://t.co/NFCpXmC70i",Neutral,0.0,0.0,14,3,TweetDeck,"United, UnitedAirlines, SFO, SanFrancisco, SF, Boeing, Boeing787, B787, planespotting, avgeek, aviation, aviationlovers, aviationphotography"
1116064109085196288,United Airlines,Eric Schmauch,unitedaggie,"Chicago, IL",2019-04-10,19:43:13,"For the history buff, airline nerd or everyday Joe.  Great reading.  #united #historyofunited 

The Complete History of United Airlines https://t.co/jFKwwysMBt https://t.co/cAHDrfzIv6",Positive,0.23333333333333336,0.5833333333333334,0,0,EveryoneSocial,"united, historyofunited"
1116005647928123392,United Airlines,Laura Donald,calfan2308,"Boise, ID",2019-04-10,15:50:55,"Check out Saks for United Airlines First-Class Amenity Kit Case, White and Black  https://t.co/OAk7FGOuCJ via @eBay #Saks #SaksExclusivelyForUnited #exclusive #Saks5thAve #United #UAL #FirstClass #amenity #luxe #limited #travel #TravelInStyle",Negative,-0.07936507936507936,0.19206349206349205,0,0,Twitter Web Client,"Saks, SaksExclusivelyForUnited, exclusive, Saks5thAve, United, UAL, FirstClass, amenity, luxe, limited, travel, TravelInStyle"
1115995860574322688,United Airlines,Mandy Stephen,NatalyaVakhnina,,2019-04-10,15:12:02,malaysian airlines missing flight  #united airlines flights to lax,Negative,-0.2,0.05,1,1,NatalyaVakhnina408,united
1115986874403889154,United Airlines,Investing.com,Investingcom,Global,2019-04-10,14:36:19,"If you could pick just 1 stock from EACH of these categories to add to your portfolio would would it be? 

Travel Agencies: #Bookingcom $BKNG, #Expedia $EXPE, #TripAdvisor $TRIP

Airlines: #Delta $DAL, #American $AAL, #United $UAL

Rentals: #Avis $CAR, #Hertz $HTZ, #Sixt $SIXG https://t.co/Pw6uTHTMGb",Neutral,0.0,0.0,17,2,Twitter Web Client,"Bookingcom, Expedia, TripAdvisor, Delta, American, United, Avis, Hertz, Sixt"
1115977800253571079,United Airlines,George,FlyerTalkerinA2,"Ann Arbor, Michigan",2019-04-10,14:00:16,"#United #MileagePlus Massacre, New #Istanbul Business Class Lounge, #Avios Flying Alaska #Airlines, Most Hyped #Technology - #Travel Blogger Buzz https://t.co/1FTSJBhARD https://t.co/FSDvXQHpk2",Positive,0.3181818181818182,0.4772727272727273,0,0,Buffer,"United, MileagePlus, Istanbul, Avios, Airlines, Technology, Travel"
1115881038994190338,United Airlines,CrewSAAM ✈️,CrewSAAM,Paris CDG,2019-04-10,07:35:46,"#United Airlines looks to #Airbus for #Boeing 757 replacement
https://t.co/WBRPfKDU2k

#CrewNews #aviation #aircraft #airlines #flight https://t.co/lRgyxobFby",Neutral,0.0,0.0,1,0,Twitter Web Client,"United, Airbus, Boeing, CrewNews, aviation, aircraft, airlines, flight"
